user_id,tag_type,tag_name,preference_weight
3281292,taste,umami,0.55
3281292,taste,fresh,0.45
3283101,taste,mild,0.85
3283101,scene,solo_meal,0.75
3283101,scene,dinner,0.65
3283101,taste,rich,0.55
3283101,taste,spicy,0.45
3293233,price,budget,0.85
3293233,scene,lunch,0.75
3293233,taste,savory,0.65
3293499,taste,savory,0.85
3293499,taste,mild,0.75
3293499,scene,solo_meal,0.65
3293499,price,midrange,0.55
3295092,price,midrange,0.85
3295092,taste,fresh,0.75
3295092,taste,spicy,0.65
3295092,scene,late_night,0.55
3295092,scene,lunch,0.45
3298341,price,budget,0.85
3298341,scene,lunch,0.75
3298341,taste,savory,0.65
3299844,taste,mild,0.85
3299844,price,midrange,0.75
3299844,taste,crispy,0.65
3299844,scene,lunch,0.55
3299844,scene,dinner,0.45
3301293,scene,lunch,0.85
3301293,price,midrange,0.75
3301293,taste,sweet,0.65
3301293,taste,spicy,0.55
3301293,taste,mild,0.45
3316221,taste,spicy,0.85
3316221,scene,lunch,0.75
3316221,scene,afternoon_tea,0.65
3316221,price,midrange,0.55
3316221,taste,umami,0.45
3317809,taste,spicy,0.85
3317809,taste,crispy,0.75
3317809,scene,afternoon_tea,0.65
3317809,price,midrange,0.55
3319131,scene,group_order,0.85
3319131,taste,mild,0.75
3319131,price,luxury,0.65
3319131,taste,crispy,0.55
3319131,price,midrange,0.45
3320259,scene,solo_meal,0.85
3320259,taste,rich,0.75
3320259,taste,fresh,0.65
3320259,scene,dinner,0.55
3320259,price,luxury,0.45
3321547,taste,spicy,0.85
3321547,taste,savory,0.75
3321547,scene,late_night,0.65
3321547,scene,lunch,0.55
3321547,price,budget,0.45
3328622,taste,crispy,0.85
3328622,taste,umami,0.75
3328622,scene,afternoon_tea,0.65
3328622,scene,solo_meal,0.55
3328622,price,midrange,0.45
3331513,taste,spicy,0.85
3331513,scene,lunch,0.75
3331513,price,luxury,0.65
3331513,scene,afternoon_tea,0.55
3331513,price,midrange,0.45
3342726,taste,sweet,0.85
3342726,taste,savory,0.75
3342726,scene,solo_meal,0.65
3342726,scene,late_night,0.55
3342726,price,luxury,0.45
3344046,scene,group_order,0.85
3344046,price,luxury,0.75
3344046,taste,sweet,0.65
3344046,scene,dinner,0.55
3344046,taste,umami,0.45
3347694,taste,crispy,0.85
3347694,taste,fresh,0.75
3347694,scene,dinner,0.65
3347694,scene,afternoon_tea,0.55
3347694,price,luxury,0.45
3350651,taste,spicy,0.85
3350651,price,midrange,0.75
3350651,taste,fresh,0.65
3350651,scene,dinner,0.55
3350651,taste,rich,0.45
3352956,taste,mild,0.85
3352956,scene,lunch,0.75
3352956,taste,fresh,0.65
3352956,scene,group_order,0.55
3352956,price,midrange,0.45
3354780,price,midrange,0.85
3354780,scene,lunch,0.75
3354780,taste,fresh,0.65
3354780,taste,umami,0.55
3354780,scene,group_order,0.45
3359754,taste,spicy,0.85
3359754,scene,late_night,0.75
3359754,price,midrange,0.65
3359754,taste,umami,0.55
3359754,scene,group_order,0.45
3360468,taste,crispy,0.85
3360468,price,midrange,0.75
3360468,taste,rich,0.65
3360468,scene,group_order,0.55
3360468,taste,savory,0.45
3364934,scene,solo_meal,0.85
3364934,taste,spicy,0.75
3364934,taste,savory,0.65
3364934,price,midrange,0.55
3364934,scene,lunch,0.45
3365011,taste,umami,0.85
3365011,scene,afternoon_tea,0.75
3365011,scene,solo_meal,0.65
3365011,price,midrange,0.55
3365011,taste,crispy,0.45
3368153,taste,fresh,0.85
3368153,scene,late_night,0.75
3368153,taste,sweet,0.65
3368153,scene,dinner,0.55
3368153,price,midrange,0.45
3369381,taste,crispy,0.85
3369381,taste,sweet,0.75
3369381,scene,late_night,0.65
3369381,scene,dinner,0.55
3369381,price,midrange,0.45
3375637,scene,dinner,0.85
3375637,price,midrange,0.75
3375637,taste,sweet,0.65
3375637,taste,crispy,0.55
3375637,scene,late_night,0.45
3380304,price,budget,0.85
3380304,scene,lunch,0.75
3380304,taste,savory,0.65
3381188,price,midrange,0.85
3381188,taste,spicy,0.75
3381188,scene,group_order,0.65
3381188,scene,lunch,0.55
3381188,scene,afternoon_tea,0.45
3391260,taste,mild,0.85
3391260,taste,spicy,0.75
3391260,scene,lunch,0.65
3391260,scene,solo_meal,0.55
3391260,price,midrange,0.45
3393555,taste,mild,0.85
3393555,scene,lunch,0.75
3393555,taste,rich,0.65
3393555,scene,late_night,0.55
3393555,price,midrange,0.45
3397436,taste,fresh,0.85
3397436,taste,savory,0.75
3397436,scene,dinner,0.65
3397436,scene,solo_meal,0.55
3397436,price,midrange,0.45
3398406,taste,mild,0.85
3398406,price,luxury,0.75
3398406,taste,savory,0.65
3398406,scene,late_night,0.55
3398406,scene,lunch,0.45
3398618,taste,crispy,0.85
3398618,taste,spicy,0.75
3398618,scene,dinner,0.65
3398618,scene,solo_meal,0.55
3398618,price,midrange,0.45
3399398,price,midrange,0.85
3399398,scene,afternoon_tea,0.75
3399398,taste,fresh,0.65
3399398,scene,late_night,0.55
3399398,taste,crispy,0.45
3400204,price,luxury,0.85
3400204,scene,dinner,0.75
3400204,price,midrange,0.65
3400204,taste,fresh,0.55
3400204,taste,mild,0.45
3402958,taste,spicy,0.85
3402958,taste,fresh,0.75
3402958,scene,lunch,0.65
3402958,scene,group_order,0.55
3402958,price,luxury,0.45
3409508,price,midrange,0.85
3409508,taste,umami,0.75
3409508,scene,solo_meal,0.65
3409508,scene,lunch,0.55
3409508,taste,fresh,0.45
3411872,scene,late_night,0.85
3411872,price,luxury,0.75
3411872,taste,sweet,0.65
3411872,scene,lunch,0.55
3411872,price,midrange,0.45
3423113,taste,crispy,0.85
3423113,price,midrange,0.75
3423113,taste,umami,0.65
3423113,scene,solo_meal,0.55
3423113,taste,mild,0.45
3428839,scene,dinner,0.85
3428839,price,midrange,0.75
3428839,taste,savory,0.65
3428839,scene,group_order,0.55
3428839,taste,sweet,0.45
3434349,taste,sweet,0.85
3434349,scene,afternoon_tea,0.75
3434349,price,midrange,0.65
3434349,scene,late_night,0.55
3434349,taste,crispy,0.45
3442900,price,midrange,0.85
3442900,taste,umami,0.75
3442900,scene,dinner,0.65
3442900,scene,lunch,0.55
3442900,taste,savory,0.45
3453413,scene,dinner,0.85
3453413,taste,umami,0.75
3453413,taste,rich,0.65
3453413,price,midrange,0.55
3453413,taste,spicy,0.45
3462736,taste,spicy,0.85
3462736,scene,dinner,0.75
3462736,scene,late_night,0.65
3462736,taste,crispy,0.55
3462736,price,luxury,0.45
3467470,taste,umami,0.85
3467470,taste,sweet,0.75
3467470,scene,dinner,0.65
3467470,scene,afternoon_tea,0.55
3467470,price,midrange,0.45
3467808,taste,sweet,0.85
3467808,taste,umami,0.75
3467808,scene,late_night,0.65
3467808,scene,lunch,0.55
3467808,price,midrange,0.45
3475032,taste,rich,0.85
3475032,scene,group_order,0.75
3475032,taste,crispy,0.65
3475032,scene,late_night,0.55
3475032,price,luxury,0.45
3477958,taste,rich,0.85
3477958,scene,dinner,0.75
3477958,scene,group_order,0.65
3477958,price,midrange,0.55
3477958,taste,fresh,0.45
3479694,taste,umami,0.85
3479694,taste,mild,0.75
3479694,scene,late_night,0.65
3479694,scene,solo_meal,0.55
3479694,price,budget,0.45
3491950,price,midrange,0.85
3491950,taste,crispy,0.75
3491950,scene,dinner,0.65
3491950,scene,afternoon_tea,0.55
3491950,scene,lunch,0.45
3493853,price,midrange,0.85
3493853,scene,afternoon_tea,0.75
3493853,taste,rich,0.65
3493853,scene,group_order,0.55
3493853,taste,umami,0.45
3515386,taste,sweet,0.85
3515386,taste,rich,0.75
3515386,scene,group_order,0.65
3515386,price,luxury,0.55
3515386,taste,spicy,0.45
3516013,price,midrange,0.85
3516013,taste,crispy,0.75
3516013,taste,savory,0.65
3516013,scene,late_night,0.55
3516013,taste,fresh,0.45
3516950,taste,mild,0.85
3516950,scene,group_order,0.75
3516950,scene,late_night,0.65
3516950,price,budget,0.55
3522180,price,midrange,0.85
3522180,taste,crispy,0.75
3522180,scene,group_order,0.65
3522180,taste,umami,0.55
3522180,taste,sweet,0.45
3539692,price,budget,0.85
3539692,scene,lunch,0.75
3539692,taste,savory,0.65
3539964,price,budget,0.85
3539964,scene,lunch,0.75
3539964,taste,savory,0.65
3548485,price,budget,0.85
3548485,scene,lunch,0.75
3548485,taste,savory,0.65
3560855,scene,group_order,0.85
3560855,taste,fresh,0.75
3560855,taste,rich,0.65
3560855,scene,lunch,0.55
3560855,price,luxury,0.45
3575230,taste,crispy,0.85
3575230,price,luxury,0.75
3575230,taste,spicy,0.65
3575230,taste,savory,0.55
3575230,scene,group_order,0.45
3580662,price,midrange,0.85
3580662,scene,afternoon_tea,0.75
3580662,scene,solo_meal,0.65
3580662,taste,sweet,0.55
3580662,taste,mild,0.45
3582702,price,budget,0.85
3582702,scene,lunch,0.75
3582702,taste,savory,0.65
3587447,taste,crispy,0.85
3587447,taste,fresh,0.75
3587447,scene,lunch,0.65
3587447,scene,group_order,0.55
3587447,price,budget,0.45
3587910,taste,rich,0.85
3587910,taste,mild,0.75
3587910,scene,lunch,0.65
3587910,scene,late_night,0.55
3587910,price,luxury,0.45
3590560,price,budget,0.85
3590560,scene,lunch,0.75
3590560,taste,savory,0.65
3599732,scene,lunch,0.85
3599732,price,luxury,0.75
3599732,taste,savory,0.65
3599732,taste,mild,0.55
3599732,taste,sweet,0.45
3600136,taste,savory,0.85
3600136,taste,spicy,0.75
3600136,scene,solo_meal,0.65
3600136,scene,late_night,0.55
3600136,price,midrange,0.45
3600776,taste,fresh,0.85
3600776,taste,rich,0.75
3600776,scene,group_order,0.65
3600776,scene,afternoon_tea,0.55
3600776,price,midrange,0.45
3601152,price,budget,0.85
3601152,scene,lunch,0.75
3601152,taste,savory,0.65
3612212,price,luxury,0.85
3612212,taste,umami,0.75
3612212,taste,sweet,0.65
3612212,scene,afternoon_tea,0.55
3612212,scene,group_order,0.45
3616036,scene,solo_meal,0.85
3616036,price,midrange,0.75
3616036,taste,mild,0.65
3616036,taste,rich,0.55
3616036,taste,umami,0.45
3633305,taste,umami,0.85
3633305,scene,solo_meal,0.75
3633305,price,midrange,0.65
3633305,taste,rich,0.55
3633305,scene,late_night,0.45
3641374,taste,savory,0.85
3641374,taste,umami,0.75
3641374,scene,solo_meal,0.65
3641374,scene,afternoon_tea,0.55
3641374,price,luxury,0.45
3642941,scene,solo_meal,0.85
3642941,price,luxury,0.75
3642941,taste,spicy,0.65
3642941,taste,mild,0.55
3642941,scene,late_night,0.45
3645285,price,budget,0.85
3645285,scene,lunch,0.75
3645285,taste,savory,0.65
3647283,taste,crispy,0.85
3647283,taste,spicy,0.75
3647283,scene,dinner,0.65
3647283,price,midrange,0.55
3647283,taste,rich,0.45
3671391,taste,savory,0.85
3671391,taste,spicy,0.75
3671391,scene,afternoon_tea,0.65
3671391,scene,lunch,0.55
3671391,price,midrange,0.45
3677286,taste,crispy,0.85
3677286,taste,spicy,0.75
3677286,scene,afternoon_tea,0.65
3677286,scene,solo_meal,0.55
3677286,price,midrange,0.45
3680698,taste,rich,0.85
3680698,taste,fresh,0.75
3680698,scene,solo_meal,0.65
3680698,scene,group_order,0.55
3680698,price,midrange,0.45
3687446,taste,mild,0.85
3687446,scene,late_night,0.75
3687446,price,midrange,0.65
3687446,taste,crispy,0.55
3687446,price,luxury,0.45
3688879,scene,solo_meal,0.85
3688879,price,midrange,0.75
3688879,taste,rich,0.65
3688879,taste,spicy,0.55
3688879,scene,lunch,0.45
3689798,price,midrange,0.85
3689798,taste,mild,0.75
3689798,scene,afternoon_tea,0.65
3689798,taste,spicy,0.55
3689798,scene,solo_meal,0.45
3708076,taste,sweet,0.85
3708076,price,midrange,0.75
3708076,scene,solo_meal,0.65
3708076,scene,afternoon_tea,0.55
3708076,scene,group_order,0.45
3715446,price,budget,0.85
3715446,scene,lunch,0.75
3715446,taste,savory,0.65
3724549,taste,mild,0.85
3724549,taste,savory,0.75
3724549,scene,lunch,0.65
3724549,scene,late_night,0.55
3724549,price,midrange,0.45
3727539,price,budget,0.85
3727539,scene,lunch,0.75
3727539,taste,savory,0.65
3730289,price,midrange,0.85
3730289,taste,umami,0.75
3730289,taste,crispy,0.65
3730289,scene,afternoon_tea,0.55
3730289,taste,sweet,0.45
3735317,scene,afternoon_tea,0.85
3735317,price,midrange,0.75
3735317,taste,sweet,0.65
3735317,scene,dinner,0.55
3735317,price,luxury,0.45
3739356,scene,solo_meal,0.85
3739356,price,midrange,0.75
3739356,taste,sweet,0.65
3739356,taste,crispy,0.55
3739356,scene,afternoon_tea,0.45
3739401,price,midrange,0.85
3739401,taste,rich,0.75
3739401,taste,fresh,0.65
3739401,taste,crispy,0.55
3739401,scene,group_order,0.45
3746620,taste,crispy,0.85
3746620,scene,group_order,0.75
3746620,scene,dinner,0.65
3746620,price,midrange,0.55
3747967,taste,rich,0.85
3747967,price,midrange,0.75
3747967,scene,afternoon_tea,0.65
3747967,scene,solo_meal,0.55
3747967,scene,late_night,0.45
3752614,scene,late_night,0.85
3752614,taste,sweet,0.75
3752614,taste,crispy,0.65
3752614,scene,lunch,0.55
3752614,price,midrange,0.45
3754931,taste,spicy,0.85
3754931,scene,lunch,0.75
3754931,price,midrange,0.65
3754931,scene,afternoon_tea,0.55
3754931,price,luxury,0.45
3766674,scene,solo_meal,0.85
3766674,price,midrange,0.75
3766674,taste,crispy,0.65
3766674,taste,fresh,0.55
3766674,scene,group_order,0.45
3774018,price,midrange,0.85
3774018,taste,rich,0.75
3774018,scene,dinner,0.65
3774018,scene,late_night,0.55
3774018,scene,group_order,0.45
3774128,taste,spicy,0.85
3774128,taste,sweet,0.75
3774128,scene,group_order,0.65
3774128,price,midrange,0.55
3774695,price,midrange,0.85
3774695,scene,late_night,0.75
3774695,scene,afternoon_tea,0.65
3774695,taste,umami,0.55
3774695,taste,fresh,0.45
3779092,price,budget,0.85
3779092,scene,lunch,0.75
3779092,taste,savory,0.65
3781325,price,midrange,0.85
3781325,taste,crispy,0.75
3781325,scene,solo_meal,0.65
3781325,price,luxury,0.55
3781325,scene,lunch,0.45
3792200,taste,spicy,0.85
3792200,taste,mild,0.75
3792200,scene,solo_meal,0.65
3792200,price,midrange,0.55
3792200,price,luxury,0.45
3794503,price,midrange,0.85
3794503,taste,umami,0.75
3794503,scene,afternoon_tea,0.65
3794503,scene,lunch,0.55
3794503,taste,rich,0.45
3803077,scene,afternoon_tea,0.85
3803077,taste,crispy,0.75
3803077,scene,late_night,0.65
3803077,price,luxury,0.55
3803077,taste,umami,0.45
3811142,price,midrange,0.85
3811142,taste,rich,0.75
3811142,scene,group_order,0.65
3811142,scene,lunch,0.55
3811142,scene,dinner,0.45
3811487,taste,spicy,0.85
3811487,scene,lunch,0.75
3811487,taste,sweet,0.65
3811487,scene,afternoon_tea,0.55
3811487,price,midrange,0.45
3816382,taste,mild,0.85
3816382,scene,group_order,0.75
3816382,price,midrange,0.65
3816382,scene,lunch,0.55
3816382,price,luxury,0.45
3819175,scene,group_order,0.85
3819175,price,luxury,0.75
3819175,scene,late_night,0.65
3819175,taste,rich,0.55
3819175,taste,mild,0.45
3825708,taste,mild,0.85
3825708,taste,sweet,0.75
3825708,scene,late_night,0.65
3825708,scene,group_order,0.55
3825708,price,midrange,0.45
3828528,taste,mild,0.85
3828528,taste,fresh,0.75
3828528,scene,afternoon_tea,0.65
3828528,scene,dinner,0.55
3828528,price,midrange,0.45
3833430,price,budget,0.85
3833430,scene,lunch,0.75
3833430,taste,savory,0.65
3835029,taste,fresh,0.85
3835029,price,midrange,0.75
3835029,taste,rich,0.65
3835029,scene,afternoon_tea,0.55
3835029,taste,spicy,0.45
3842247,price,budget,0.85
3842247,scene,lunch,0.75
3842247,taste,savory,0.65
3843875,scene,group_order,0.85
3843875,price,midrange,0.75
3843875,taste,mild,0.65
3843875,taste,spicy,0.55
3843875,scene,solo_meal,0.45
3848887,taste,spicy,0.85
3848887,taste,savory,0.75
3848887,scene,solo_meal,0.65
3848887,price,luxury,0.55
3848887,taste,fresh,0.45
3850851,taste,crispy,0.85
3850851,taste,spicy,0.75
3850851,scene,group_order,0.65
3850851,scene,late_night,0.55
3850851,price,luxury,0.45
3850955,taste,spicy,0.85
3850955,taste,savory,0.75
3850955,scene,solo_meal,0.65
3850955,scene,late_night,0.55
3850955,price,luxury,0.45
3853062,scene,lunch,0.85
3853062,scene,group_order,0.75
3853062,price,midrange,0.65
3853062,taste,umami,0.55
3853062,price,luxury,0.45
3860421,scene,late_night,0.85
3860421,price,luxury,0.75
3860421,price,midrange,0.65
3860421,taste,sweet,0.55
3860421,scene,group_order,0.45
3861576,price,budget,0.85
3861576,scene,lunch,0.75
3861576,taste,savory,0.65
3864244,taste,spicy,0.85
3864244,taste,mild,0.75
3864244,scene,solo_meal,0.65
3864244,scene,lunch,0.55
3864244,price,luxury,0.45
3865783,taste,mild,0.85
3865783,price,luxury,0.75
3865783,scene,late_night,0.65
3865783,taste,fresh,0.55
3865783,scene,dinner,0.45
3868936,price,budget,0.85
3868936,scene,lunch,0.75
3868936,taste,savory,0.65
3878936,scene,dinner,0.85
3878936,price,midrange,0.75
3878936,taste,spicy,0.65
3878936,taste,rich,0.55
3878936,taste,fresh,0.45
3881619,taste,rich,0.85
3881619,price,midrange,0.75
3881619,scene,afternoon_tea,0.65
3881619,scene,late_night,0.55
3881619,taste,spicy,0.45
3884260,taste,fresh,0.85
3884260,price,midrange,0.75
3884260,scene,dinner,0.65
3884260,taste,spicy,0.55
3884260,taste,mild,0.45
3888860,scene,dinner,0.85
3888860,taste,spicy,0.75
3888860,price,midrange,0.65
3888860,taste,crispy,0.55
3888860,taste,sweet,0.45
3892584,taste,crispy,0.85
3892584,scene,late_night,0.75
3892584,price,midrange,0.65
3892584,taste,mild,0.55
3892584,scene,group_order,0.45
3894043,price,midrange,0.85
3894043,scene,solo_meal,0.75
3894043,scene,afternoon_tea,0.65
3894043,taste,savory,0.55
3894043,taste,crispy,0.45
3899547,price,midrange,0.85
3899547,taste,fresh,0.75
3899547,taste,umami,0.65
3899547,scene,afternoon_tea,0.55
3899547,scene,solo_meal,0.45
3907979,taste,umami,0.85
3907979,taste,crispy,0.75
3907979,scene,lunch,0.65
3907979,scene,afternoon_tea,0.55
3907979,price,midrange,0.45
3909903,scene,late_night,0.85
3909903,price,midrange,0.75
3909903,taste,crispy,0.65
3909903,taste,mild,0.55
3909903,scene,afternoon_tea,0.45
3924754,price,budget,0.85
3924754,scene,lunch,0.75
3924754,taste,savory,0.65
3925856,price,budget,0.85
3925856,scene,lunch,0.75
3925856,taste,savory,0.65
3927234,scene,lunch,0.85
3927234,scene,late_night,0.75
3927234,taste,mild,0.65
3927234,price,luxury,0.55
3927234,taste,crispy,0.45
3931991,scene,late_night,0.85
3931991,scene,group_order,0.75
3931991,price,luxury,0.65
3931991,taste,sweet,0.55
3931991,taste,rich,0.45
3941920,price,midrange,0.85
3941920,scene,afternoon_tea,0.75
3941920,scene,late_night,0.65
3941920,taste,crispy,0.55
3941920,scene,lunch,0.45
3942878,price,midrange,0.85
3942878,taste,crispy,0.75
3942878,scene,lunch,0.65
3942878,scene,group_order,0.55
3942878,taste,savory,0.45
3945516,taste,mild,0.85
3945516,scene,solo_meal,0.75
3945516,taste,spicy,0.65
3945516,price,midrange,0.55
3945516,taste,savory,0.45
3946352,price,midrange,0.85
3946352,scene,afternoon_tea,0.75
3946352,taste,sweet,0.65
3946352,taste,spicy,0.55
3946352,scene,late_night,0.45
3947944,price,midrange,0.85
3947944,taste,savory,0.75
3947944,scene,late_night,0.65
3947944,scene,dinner,0.55
3947944,taste,fresh,0.45
3949046,scene,dinner,0.85
3949046,taste,mild,0.75
3949046,taste,crispy,0.65
3949046,scene,afternoon_tea,0.55
3949046,price,luxury,0.45
3951706,scene,afternoon_tea,0.85
3951706,price,midrange,0.75
3951706,price,luxury,0.65
3951706,taste,spicy,0.55
3951706,taste,crispy,0.45
3954729,price,midrange,0.85
3954729,taste,fresh,0.75
3954729,scene,solo_meal,0.65
3954729,scene,late_night,0.55
3954729,scene,afternoon_tea,0.45
3961472,price,luxury,0.85
3961472,scene,late_night,0.75
3961472,scene,afternoon_tea,0.65
3961472,taste,spicy,0.55
3961472,taste,fresh,0.45
3972592,taste,umami,0.85
3972592,taste,savory,0.75
3972592,scene,dinner,0.65
3972592,scene,solo_meal,0.55
3972592,price,midrange,0.45
3979596,price,midrange,0.85
3979596,taste,savory,0.75
3979596,scene,solo_meal,0.65
3979596,taste,umami,0.55
3979596,taste,fresh,0.45
3986251,taste,umami,0.85
3986251,taste,spicy,0.75
3986251,scene,dinner,0.65
3986251,scene,late_night,0.55
3986251,price,budget,0.45
3986364,taste,sweet,0.85
3986364,taste,rich,0.75
3986364,scene,solo_meal,0.65
3986364,scene,afternoon_tea,0.55
3986364,price,midrange,0.45
3987955,scene,late_night,0.85
3987955,price,midrange,0.75
3987955,scene,lunch,0.65
3987955,price,luxury,0.55
3987955,taste,sweet,0.45
3992220,scene,group_order,0.85
3992220,price,midrange,0.75
3992220,taste,mild,0.65
3992220,taste,savory,0.55
3992220,scene,late_night,0.45
3995194,taste,rich,0.85
3995194,scene,group_order,0.75
3995194,price,luxury,0.65
3995194,taste,umami,0.55
3995194,taste,fresh,0.45
3996165,taste,spicy,0.85
3996165,price,midrange,0.75
3996165,taste,savory,0.65
3996165,scene,group_order,0.55
3996165,scene,lunch,0.45
3998645,price,budget,0.85
3998645,scene,lunch,0.75
3998645,taste,savory,0.65
4002681,taste,umami,0.85
4002681,taste,rich,0.75
4002681,scene,solo_meal,0.65
4002681,scene,afternoon_tea,0.55
4002681,price,midrange,0.45
